|------
|NOME|CNPJ|SITE|EMAIL|DDD TELEFONE|TELEFONE|DDD CELULAR|CELULAR
|Idevices Industria Comercio Produtos Eletronicos Ltda - EPP|06874459000109|NULL|fiscal1@contabilpresidente.com.br|11|55833634|NULL|NULL
|Ferrara Frios e Laticinios Ltda - ME|04049125000167|NULL|fiscal1@contabilpresidente.com.br|11|55833634|NULL|NULL
|Federação Brasileira Assos.Bibliotecarios|44075687000108|NULL|fiscal1@contabilpresidente.com.br|11|55833634|NULL|NULL
|Dolce Candela Importação e Comercio de Vela Ltda - EPP|14818712000127|NULL|fiscal1@contabilpresidente.com.br|11|55833634|NULL|NULL
|Blue Box Comercio, Importação e Exportação LTDA - EPP|11002562000190|NULL|fiscal1@contabilpresidente.com.br|11|55833634|NULL|NULL
|Arte na Cama Confecções LTDA - ME|01835152000177|NULL|fiscal1@contabilpresidente.com.br|11|55833634|NULL|NULL
|Adega Web Comercio de Produtos LTDA - EPP|12346081000165|NULL|fiscal1@contabilpresidente.com.br|11|55833634|NULL|NULL
|LOJAS FEITOSA|14186181000105|NULL|vendas@lojasfeitosa.com.br|11|22721237|NULL|NULL
|DU-CABIK INDUSTRIA E COMERCIO LTDA - EPP|62756747000121|NULL|rubens@ducabik.com.br|11|49916555|NULL|NULL
|ABC|07162188000113|NULL|rafael_tiba@yahoo.com.br|NULL|NULL|NULL|NULL
|ETIBORDA ACESSORIOS DA MODA  LTDA  ME            |04899744000140|NULL|cintos@etiarte.com.br|NULL|NULL|NULL|NULL
RESA LANFERR DE CABELEIREIROS LTDA - EPP|61364766000140|NULL|priscila@niltaperucas.com.br|NULL|NULL|NULL|NULL
|FRACTALD COMERCIO DE ARTIGOS PARA PRESENTES LTDA - EPP|11183461000163|NULL|mcrippa@fractald.com.br|11|NULL|NULL|NULL
|NILTA DA SILVA MURCELLI - ME|09554990000184|NULL|priscila@niltaperucas.com.br|NULL|NULL|NULL|NULL
|PSK CONSULTORIA EMPRESARIAL LTDA - ME |10474190000132|NULL|mcrippa@fractald.com.br|11|NULL|NULL|NULL
|APL DIVISORIAS, FORROS E PERFIS LTDA - ME|15359021000256|NULL|financeiro@aplitecdivisorias.com.br|NULL|NULL|NULL|NULL
|GARAGEMIDIA STUDIO COMERCIAL LTDA|11686179000107|NULL|ricardo@garagemidia.com.br|11|22272055|NULL|NULL
|R A S DE NARCISO CONFECCOES ME|09448348000110|NULL|claudioquinha@hotmail.com|11|25541817|NULL|NULL
|ARNALDO MIRANDA BREIAS VEICULOS - ME|02210686000170|NULL|mb@mbpickups.com.br|11|29418838|NULL|NULL
|DROGARIA LEV MAIS LTDA - ME|64667470000196|NULL|evandro@produtospurishop.com.br|11|22258503|NULL|NULL
|CONTWARE CONTABILIDADE LTDA|04964153000100|NULL|anacristina@contware.com.br|11|55731009|NULL|NULL
|COMERCIAL TAPETES ONLINE AUTOPECAS EIRELI|15642354000107|NULL|adm@tapetesonline.com.br|NULL|NULL|NULL|NULL
|ALUMINEC - RECUPERAÇÃO DE METAIS LTDA ME|06210915000108|NULL|aluminec@terra.com.br|11|46785363|NULL|NULL
|J.M. DOS SANTOS ACABAMENTOS - ME|08369132000105|NULL|jmsacabamentos@gmail.com|NULL|NULL|NULL|NULL
|WYTECH COMERCIO DE MATERIAIS ELETRICOS EIRELI - EPP|17595896000100|NULL|teste@teste.com.br|11|82276749|NULL|NULL
|DERMATEC MEDICAMENTOS LTDA|05595193000194|NULL|divauro@dermadoctor.com.br|NULL|NULL|NULL|NULL
|A. N. FILHO - ME|12069893000100|NULL|nunes@nunesgesso.com.br|NULL|NULL|NULL|NULL
|SARA SILVA PORFIRIO - ME|05763306000113|NULL|sara@vitoriacontabilidade.com.br|11|23027642|NULL|NULL
|MOYSES MOREIRA PINHO PANIFICADORA - EPP AGUA DA MINA|13706169000294|NULL|panificadora.aguadamina@yahoo.com.br|11|46881616|NULL|NULL
|VINICIUS DIAS SOARES 39787845807|14385110000123|NULL|raclafashion@hotmail.com|NULL|NULL|NULL|NULL
|REAL ARAÇATUBENSE |14148866000159|NULL|ti@realaracatubense.com.br|18|21035967|NULL|NULL
|AGROATA AGROPECUARIA ARAÇATUBA LTDA|00748437000108|NULL|ti@realaracatubense.com.br|18|36222380|NULL|NULL
|GUIMAG LTDA|73374384000186|NULL|guiandmag@ymail.com|11|44114313|NULL|NULL
|MP DE SOUZA JARDIM CONSTRUCOES ME|13042408000178|NULL|contato@mpjconstrucoes.com.br|11|20370751|NULL|NULL
|HABBY CONTABIL LTDA - ME |04126532000120|NULL|habby@habby.com.br|NULL|NULL|NULL|NULL
|GUIMAG LTDA|74572614000184|NULL|guiandmag@gmail.com|NULL|NULL|NULL|NULL
|aaa|51386130000145|NULL|aaaaaaaaaaaaa@h.com|11|11111111|NULL|NULL
|MECANICA E ESTAMPARIA SAO BERNARDO LTDA|61426243000261|NULL|fiscal2@contabilembraco.com.br|NULL|NULL|NULL|NULL
|A V DOS SANTOS CONFECCOES ME|05358134000100|NULL|socialinhos.bras@hotmail.com|11|26972616|NULL|NULL
|SB - CONSTRUTORA E SERVICOS DE PAISAGISMO LTDA|05266159000176|NULL|sb.administracao@terra.com.br|11|55893234|NULL|NULL
|DENILSON FERREIRA OLIBONI ME|12683270000123|NULL|vania@contmarvel.com.br|11|27361394|NULL|NULL
|SPECTRA RADIO FREQUENCIA LTDA - ME|10767727000152|NULL|contato@spectrarf.com.br|11|20382175|NULL|NULL
|V.C.THOMAZ AGRO COMERCIAL IMPORTAÇÃO E EXPORTAÇÃO-EPP|12346622000155|NULL|peluso@vcthomaz.com.br|11|37877400|NULL|NULL
|PAULISTA MANUTENCOES CONDOMINIAIS LTDA|10904959000105|NULL|paulista@paulistacondominios.com.br|11|38721484|NULL|NULL
|LVM BRASIL SERVIÇOS LTDA-ME|05827486000150|NULL|lvm.brasil@uol.com.br|11|36815881|NULL|NULL
|GISELE A GOMES PINHEIRO BREVE - ME |11218651000179|NULL|brevescontabil@brevescontabil.com.br|11|22295154|NULL|NULL
|TROADE SERVICOS ADMINISTRATIVOS LTDA - ME|11625819000160|NULL|Financeiro@wave.com.br|NULL|NULL|NULL|NULL
|FLOR DE PIMENTA COMERCIO DE PERFUMARIA E COSMETICOS LTDA|13949767000103|NULL|pamella95@hotmail.com|NULL|NULL|NULL|NULL
|ILDA CANDIDO SOARES ME|03958772000129|NULL|visaonobre@visaonobre.com.br|NULL|NULL|NULL|NULL
|ACERVO EDITORA E PRODUÇÕES LTDA EPP|09183358000171|NULL|acervoeditora@hotmail.com|11|20600407|NULL|NULL
|nenhum|83123967000198|NULL|teste@nada.com|NULL|NULL|NULL|NULL
|MAMORE COMERCIO DE TECIDOS E ROUPAS LTDA EPP|17727897000152|NULL|fiscal@grottacontabil.com.br|11|33333808|NULL|NULL
|FABIA DA NOBREGA COSTA - ME|08267201000161|NULL|griffefesta@gmail.com|NULL|NULL|NULL|NULL
|BELA NOIVA CONFECÇÕES LTDA - ME |05799995000116|NULL|belanoiva@belanoiva.com.br|NULL|NULL|NULL|NULL
|POTENZA TRADING COMERCIO EXTERIOR LTDA|01948018000182|NULL|sandy@tuttimobile.net|NULL|NULL|NULL|NULL
|MLH TRANSPORTES E COMERCIO LTDA - ME|05015233000181|NULL|mltranscom@yahoo.com.br|NULL|NULL|NULL|NULL
|CONTRI S&amp;A SERVIÇOS ADMINISTRATIVOS LTDA - ME|07839674000123|NULL|marcio@contri.com.br|NULL|NULL|NULL|NULL
|PALOMA SANTOS DA SILVA SIMAO - ME|11808685000113|NULL|pnjserviços-me@hotmail.com|11|36035095|NULL|NULL
|Telecomunicações Araçatuba Ltda|55701437000144|NULL|ti@realaracatubense.com.br|18|31175210|NULL|NULL
|MARTINS COMEX MERCANTIL LTDA |13784733000106|NULL|udcomexmercantil@terra.com.br|11|34590220|NULL|NULL
|TESTE|53372671000140|NULL|fiscal@contabilembraco.com.br|11|26415902|NULL|NULL
|OCTACAR PEÇAS E SERVIÇOS LTDA.-EPP|10573777000107|NULL|fiscal3@contabilembraco.com.br|11|45087101|NULL|NULL
|NIKKEY - COSMETICOS LTDA|52742574000210|NULL|jyo@nikkey.net|NULL|NULL|NULL|NULL
|AETHEL INDUSTRIA DE FIOS E CABOS LTDA EPP|17517958000157|NULL|beto@aethel.com.br|17|30215951|NULL|NULL
|R &amp; F COMERCIO DE MASSAS ALIMENTICIAS LTDA - ME|17743654000108|NULL|rf.massasalimenticias@gmail.com|NULL|NULL|NULL|NULL
|MULTINOX COMERCIO DE TUBOS E CONEXÕES LTDA ME|17531784000187|NULL|vendas.multinox@terra.com.br|11|56739709|NULL|NULL
|CLR FOR KIDS COM. DE ROUPAS INFANTIS LTDA.-EPP|10221487000196|NULL|fiscal@contabilembraco.com.br|11|45087101|NULL|NULL
|VET VIDA COM. DE PROD. VETERINARIOS LTDA|04503351000176|NULL|fiscal@contabilembraco.com.br|11|45087101|NULL|NULL
|STE COMERCIO DE CHOCOLATES LTDA.-EPP|08962638000115|NULL|fiscal@contabilembraco.com.br|11|21652531|NULL|NULL
|BMF COMERCIO DE ARTIGOS INFANTIS LTDA.-EPP|11076344000109|NULL|fiscal@contabilembraco.com.br|11|21977266|NULL|NULL
|RFF COM. DE ARTIGOS INFANTIS LTDA.-ME|10272369000107|NULL|fiscal@contabilembraco.com.br|11|51812303|NULL|NULL
|DL TORIBIO IND. COM. MOLDES FERRAMENTAS LTDA |60332897000182|NULL|fiscal@contabilembraco.com.br|11|27215281|NULL|NULL
|NIKKEY COSMETICOS LTDA |52742574000139|NULL|fiscal@contabilembraco.com.br|11|29415902|NULL|NULL
|REVESTLAR MATERIAIS PARA CONSTRUÇAO LTDA|12857201000199|NULL|fiscal@contabilembraco.com.br|11|45087101|NULL|NULL
|REVESTLAR MATERIAIS PARA CONSTRUÇAO LTDA|12857201000270|NULL|fiscal@contabilembraco.com.br|11|45087101|NULL|NULL
|ATOSPLAST EMB PLASTICAS LTDA ME|17893997000159|NULL|luiz@saronplast.com.br|NULL|NULL|NULL|NULL
|Z A DA SILVA FARIAS MANUSEIO GRAFICO ME|07143999000177|NULL|adefarias2012@bol.com.br|11|39034234|NULL|NULL
|I CATALDO MATERIAIS PARA CONSTRUÇAO ME|09195661000194|NULL|i.cataldo.me@gmail.com|NULL|NULL|NULL|NULL
|FORMATRIZ INDUSTRIA E COMERCIO DE FACAS LTDA - ME|66000696000164|NULL|formatrizfacas@uol.com.br|NULL|NULL|NULL|NULL
| FRANCI MOVEIS PARA ESCRITORIO LTDA - ME|10542961000181|NULL|francimoveis@globo.com|11|20622063|NULL|NULL
|R2M FIOS E CABOS LTDA - EPP|10876997000100|NULL|beto@aethel.com.br|NULL|NULL|NULL|NULL
|NOVA ART COMERCIO DE REVESTIMENTOS LTDA ME|08660815000109|NULL|lipquartzo@terra.com.br|11|27810311|NULL|NULL
|RUBENS PERRELLA ME|18132443000100|NULL|rubens.perella@itelefonica.com.br|NULL|NULL|NULL|NULL
|ANFEER-N INDÚSTRIA DE FERRAMENTAS LTDA|64676596000127|NULL|manoela@anfeer-n.com.br|11|44474888|NULL|NULL
|AUTO MECANICA ARI FERNANDES LTDA ME|08829221000189|NULL|alessandraeari@hotmail.com|11|29675397|NULL|NULL
|D A DISTRIBUIDORES ASSOCIADOS COMERCIAL LTDA|04348163000110|NULL|nilza_fabio@hotmail.com|11|38254647|NULL|NULL
|FOTO OTICA YOKOYAMA LTDA - ME|46274189000101|NULL|contabilidade.portolemes@gmail.com|11|50960055|NULL|NULL
|SEUNG CHEOL SHIN CONFECCOES ME |18110440000167|NULL|fiscal@grottacontabil.com.br|NULL|NULL|NULL|NULL
|G.M.A DIESEL AUTO PECAS EIRELI - ME|18005948000103|NULL|financeiro.gma@bol.com.br|11|29672931|NULL|NULL
|Leandro Loja LTDA. |19133623000160|NULL|tolentinoleandro1@gmail.com|NULL|NULL|NULL|NULL
|IRINEIA APARECIDA DO NASCIMENTO|13783110000119|NULL|tapetesdeiasp@hotmail.com|11|23031321|NULL|NULL
|ELISANGELA DA SILVA ARTIGOS RELIGIOSOS ME|16669080000102|NULL|cajadodeouro_gil@hotmail.com|11|24096923|NULL|NULL
|LEDD SERVIÇOS AUTOMOTIVOS LTDA|17994501000133|NULL|ledd@dirienzo.com.br|NULL|NULL|NULL|NULL
|MAXI ALBUM SERVICOS E COM DE MAT FOTOGRAFICOS LTDA|01764423000140|NULL|df@alphasencadernadora.com.br|11|29412596|NULL|NULL
|ALPHAS ENCADERNADORA LTDA - EPP|03169833000179|NULL|df@alphasencadernadora.com.br|11|31019177|NULL|NULL
|RODA PECAS COM DE AUTO PECAS E ACESSO|11277706000111|NULL|fiscal@contabilembraco.com.br|11|39014163|NULL|NULL
|DOGA LOGISTICA E TRASNPORTES LTDA|12458960000189|NULL|fiscal@contabilembraco.com.br|11|99204860|NULL|NULL
|AFIADORA MON TECCHIO LTDA|13169333000190|NULL|fiscal@contabilembraco.com.br|11|23050375|NULL|NULL
|CONFECÇOES FORMOSA IND E COM LTDA|62343256000159|NULL|fiscal@contabilembraco.com.br|11|27212485|NULL|NULL
|COM DE METAIS E PLAST ESPECIAIS LTDA|59421057000107|NULL|fiscal@contabilembraco.com.br|11|26181096|NULL|NULL
|WEL COMPONENTES ELETRONICOS E ASSISTENCIA TECNICA LTDA - ME|74651993000106|NULL|ti@realaracatubense.com.br|18|36231944|NULL|NULL
|LEAN SOLUTIONS COM E SERVICOS LTDA|13537247000193|NULL|fiscal@contabilembraco.com.br|11|45938357|NULL|NULL
|ELM CAMERAS E TINTAS LTDA ME|10742848000140|NULL|fiscal@contabilembraco.com.br|11|29459863|NULL|NULL
|FAB DE COLCHOES E TRAV VICTORINO LTDA|61230603000174|NULL|fiscal@contabilembraco.com.br|11|26737455|NULL|NULL
|BRUXIARA PORCELANAS LTDA ME|49314792000168|NULL|fiscal@contabilembraco.com.br|11|22953015|NULL|NULL
|MACOM ASSIST TECNICA E COM LTDA EPP|67762849000173|NULL|fiscal@contabilembraco.com.br|11|29417573|NULL|NULL
|SUPERTEC INFORM. E COM. DE MICROCOMP. LTDA|67871616000109|NULL|fiscal@contabilembraco.com.br|11|27213702|NULL|NULL
|FUTURA ASSESSORIA E CONSULTORIA CONTABIL LTDA|07406246000107|NULL|contato@contabilidadefutura.com.br|11|41546120|NULL|NULL
|JORGE LISANCIC|17948952000134|NULL|adm@deltapontesrolantes.com.br|NULL|NULL|NULL|NULL
|STILLOSPUMA INDUSTRIA E COMERCIO DE COLCHOES LTDA - EPP|04323810000210|NULL|francini@estilloespuma.com.br|11|24074748|NULL|NULL
|ROVERATTI ACESSORIOS E PECAS PARA AUTOS LTDA|00591794000105|NULL|hvroveratti@terra.com.br|11|32920098|NULL|NULL
|DEVEA INDUSTRIA E COMERCIO - EIRELI - ME       |17320758000100|NULL|casaraosilk@terra.com.br|11|33334954|NULL|NULL
|Sandra Agueda Sampaio Pangardi ME|02870142000135|NULL|william.pangardi@gmail.com|11|38349980|NULL|NULL
|William Pangardi ME|04901251000106|NULL|william.pangardi@gmail.com|11|38349980|NULL|NULL
|CASA DE CARNES DALCIN LTDA - ME|43488980000126|NULL|casadecarnesdalcin@terra.com.br|11|44476192|NULL|NULL
|R. DA S. MENDONCA CONTABILIDADE - ME |10991741000135|NULL|andradeemendonca@nfe.com.br|NULL|NULL|NULL|NULL
|Nemilson suenii Alves de Melo|12297575000105|NULL|nemilson@hotmail.com|83|33222833|NULL|NULL
|SISTEMAS CRITICOS INFORMÁTICA E CONSULTORIA LTDA|07877524000104|NULL|jfeliciano@sistemascriticos.com|11|84118383|NULL|NULL
|VIA LAR UTILIDADES DOMESTICAS LTDA|08636039000101|NULL|fiscal@contabilembraco.com.br|11|27833333|NULL|NULL
|INTEC AUTOMAÇAO LTDA EPP|01791267000107|NULL|fiscal@contabilembraco.com.br|11|44275900|NULL|NULL
|SOLARYA COMERCIO DE ROUPAS LTDA |17075746000167|NULL|1716105090@qq.com|NULL|NULL|NULL|NULL
|VOLT AUTOMAÇAO LTDA EPP|12694819000185|NULL|fiscal@contabilembraco.com.br|11|23257357|NULL|NULL
|INTEC VALE AUTOMAÇAO LTDA|07022694000107|NULL|fiscal@contabilembraco.com.br|11|36428110|NULL|NULL
|ACOESPECIAL COMERCIAL LTDA|52491578000191|NULL|fiscal@contabilembraco.com.br|11|33926700|NULL|NULL
|CONDLIGHT IND E COM CONDUT ELETRIC LTDA|67635003000172|NULL|fiscal@contabilembraco.com.br|11|20982977|NULL|NULL
|ABEL MONTEIRO CIA LTDA|61052619000134|NULL|fiscal@contabilembraco.com.br|11|26717420|NULL|NULL
|DOG CARE CONFECCOES LTDA ME|74614751000134|NULL|fiscal@contabilembraco.com.br|11|22963463|NULL|NULL
|EVER GREEN IND E COM DE PRESENTES LTDA|67286617000196|NULL|fiscal@contabilembraco.com.br|11|32770417|NULL|NULL
|SUPERMERCADO MULTI BIG LTDA EPP|56698301000195|NULL|fiscal@contabilembraco.com.br|11|26711268|NULL|NULL
|STELLA FERRAZ CERAMICAS E UTILIDADES LTDA|59239798000171|NULL|fiscal@contabilembraco.com.br|11|38452411|NULL|NULL
|Adriano Afonso Construções e Empreendimentos Ltda|01149799000145|NULL|rafael.americo@Realaracatubense.com.br|NULL|NULL|NULL|NULL
|DAWSON COM E REP DE PRODUTOS TEXTEIS LTDA|04218203000100|NULL|dawson.silva@uol.com.br|11|26823590|NULL|NULL
|RGL COMERCIO DE ALIMENTOS LTDA ME|18300289000120|NULL|alfadistri.alimentos@hotmail.com|11|23502249|NULL|NULL
|MOIZES  DE OLIVEIRA ME|12592376000111|NULL|wapsara@wapsara.com.br|11|37746575|NULL|NULL
|teste jr|08463759000112|NULL|jr@jre.com.br|NULL|NULL|NULL|NULL
|ARACATUBA POINT COMESTIVEIS LTDA|02028716000122|NULL|ti@realaracatubense.com.br|NULL|NULL|NULL|NULL
|F.BRAVO COMUNICAÇÕES, PROPAGANDA E MARKETING LTDA|11367629000190|NULL|valcosta@grupocompanhia.com.br|11|38477743|NULL|NULL
RESA TESTE|05544716000173|NULL|rogerio@setcon.com.br|11|22253590|NULL|NULL
|E.BRAVO COMUNICAÇÕES E EDITORA LTDA|18267879000106|NULL|jefferson@tecnofis.com.br|11|38477743|NULL|NULL
|SPEED VANS AUTOPEÇAS LTDA ME |12070444000182|NULL|speedvans@gmail.com|55|11263188|NULL|NULL
|JOSE CARLOS COELHO - ARTESANATO - ME|09123609000122|NULL|priscila@nfe.com.br|11|32278220|NULL|NULL
|LEAN SOLUTIONS COMERCIO E SERVIÇOS LTDA|13537247000274|NULL|fiscal@contabilembraco.com.br|11|45938357|NULL|NULL
|AGF COMERCIO E MANUTENÇÃO DE COMPRESSORES LTDA - ME|18496483000122|NULL|christian@agfcompressores.com.br|11|26699108|NULL|NULL
|DONNA DI PRA COMERCIO E REP. LTDA - ME|11636316000190|NULL|donnadipra@gmail.com|11|11386838|NULL|NULL
|RV COMERCIO DE AUTOPECAS - EIRELI - ME|16969832000150|NULL|financeiro@retrovisoresvisorama.com.br|11|NULL|NULL|NULL
|ENTREGADORA FORLUS LTDA - EPP|55451140000178|NULL|entregadoraforlus@gmail.com|11|41782870|NULL|NULL
|ITAQUA+ COMERCIO DE RESIDUOS PLASTICOS LTDA - ME|06158929000120|NULL|vanessa@itaquaplas.com.br|11|46490305|NULL|NULL
|ECL MENOCCI FACCAO E CONFECCOES - ME|18490444000118|NULL|dumenocci@hotmail.com|11|27293956|NULL|NULL
|Tribe Informatica|11786908000199|NULL|contato@tribeit.com.br|41|30236311|NULL|NULL
|MELPIS INDUSTRIA E COMERCIO DE AUTO PECAS LTDA - ME|04855267000111|NULL|claudio@melpis.com.br|11|56115698|NULL|NULL
|ADEGA BOA VISTA LTDA ME|04405010000168|NULL|adegaboavista@hotmail.com|11|22721524|NULL|NULL
|TEC SERVE INSTALACOES LTDA - ME - ME|10896642000174|NULL|comercial@tecservesky.com.br|NULL|NULL|NULL|NULL
|MARCELO WILLIAN DE FREITAS 16372828855|14265787000128|NULL|marcelowfreitas@ig.com.br|NULL|NULL|NULL|NULL
|Teste companhia limitada|36798739000138|NULL|danfe@teste.com.br|11|11111111|NULL|NULL
|COMIX COMERCIO DE PRODUTOS AUTOMOTIVOS LTDA|15070018000137|NULL|eric@comixacessorios.com.br|11|23713280|NULL|NULL
|LONG BEACH CENTRO DE IDIOMAS LTDA|00986114000233|NULL|praiagrande2@cna.com.br|NULL|NULL|NULL|NULL
|EEXATUS CONT ASSESSORIA CONTABIL S/S LTDA|04914322000105|NULL|remo_contab@uol.com.br|11|29010251|NULL|NULL
|M.B.Ruiz-ME|15605303000105|NULL|maruiz@ig.com.br|11|43058873|NULL|NULL
|BOUTIQUE DE IMPORTADOS LTDA EPP|17689066000133|NULL|fiscal2@confidence.com.br|11|21552155|NULL|NULL
|Comércio de Cardan Brasil Ltda|45227014000180|NULL|cardanbrasil@superig.com.br|11|29095433|NULL|NULL
|JJ Ferreira dos Santos|59104422005704|NULL|juniorbusi@gmail.com|NULL|NULL|NULL|NULL
|RJ DIESEL AUTO PEÇAS EIRELI - EPP|14493232000133|NULL|financeiro.rj@bol.com.br|11|29672931|NULL|NULL
|iiiiiiii|91088328000167|NULL|rrrr@deee.com|NULL|NULL|NULL|NULL
|FOKUS Com. Acessorios para Veiculos LTDA|14441498000132|NULL|fokusacessorios@gmail.com|11|28031253|NULL|NULL
|H.H SHIZEN COMERCIO DE FERRAMENTAS LTDA - ME|11820976000127|NULL|hhshizenferramentas@hotmail.com|9|79646501|NULL|NULL
|JM COMERCIO DE PAPEIS TRANSPARENTES LTDA - ME|00535254000104|NULL|jm.papeis@gmail.com|11|55636111|NULL|NULL
|WAVE SOLUTIONS LTDA|98029345000172|NULL|samuel.silva@wavesolutions.com.br|11|23395807|NULL|NULL
|PAULICEIA INDUSTRIA E COMERCIO DE PLASTICOS LTDA - EPP|05197487000168|NULL|pauliceiaplasticos@gmail.com|NULL|NULL|NULL|NULL
|JUPTER BENEFICIADORA DE ALUMINIO LTDA ME|11682392000132|NULL|ij-paulo@bol.com.br|11|24128286|NULL|NULL
|LUCIANA LUIZA DE ALMEIDA|17300291000136|NULL|beautycoestetica@gmail.com|19|38186501|NULL|NULL
|Guedes &amp; Mazza Distribuidora LTDA|18803799000110|NULL|nutrawell@hotmail.com|11|32985039|NULL|NULL
|M M O DE SOUSA COMERCIO DE ARRUELAS ME|19109898000169|NULL|natasha@contmarvel.com.br|11|20163773|NULL|NULL
|DISBRAMA DISTRIBUIDORA DE MATERIAIS E EQUIPAMENTOS LTDA - ME|18777320000118|NULL|aethel@aethel.com.br|NULL|NULL|NULL|NULL
|ANKH MARCENARIA &amp; DECORACAO LTDA-EPP|14627116000160|NULL|wvianna@albavianna.com.br|11|32270066|NULL|NULL
|RVB IND COM PEÇAS ACESSORIOS PARA BOX LTDA - ME|04397806000116|NULL|rvbroldanas@hotmail.com|11|35893398|NULL|NULL
|TENNESSEE ITAPECERICA CARNES LTDA - EPP|17644289000184|NULL|danielalima_01@live.com|NULL|NULL|NULL|NULL
|4 IT COMERCIO DE PRODUTOS DE INFORMATICA LTDA. - EPP|09589199000100|NULL|nf-e@confistec.com.br|11|25482672|NULL|NULL
|JACQUELINE GARCIA ROMAO ME|18520000000188|NULL|detalhescolchoes@hotmail.com|NULL|NULL|NULL|NULL
|ADERENCIA RESINAS ESPECIAIS LTDA - ME|04056395000103|NULL|nfe@hardyfloor.com.br|11|30452536|NULL|NULL
|ARUJACO COM PRODUTOS SIDER.LTDA EPP|10959346000175|NULL|arujaco@uol.com.br|11|46543672|NULL|NULL
|BUSINESS MASTERS LTDA|18464489000118|NULL|businessmastersbrazil@gmail.com|11|32270066|NULL|NULL
|Delicia Gelada Comercio De Sorvetes Ltda- me|18947742000194|NULL|lucelia@amarcadocouro.com.br|11|56411658|NULL|NULL
|SALA VIP PIZZA BAR LTDA|67677419000153|NULL|salavipipiranga@progressocontabil.com.br|11|29148181|NULL|NULL
|ERIC DELBOSQUE GONCALVES|10926788000387|NULL|teste@teste.com.br|11|29148181|NULL|NULL
|EKOFER COMERCIO E SERVICOS DE FERROS LTDA - EPP|19056078000156|NULL|mdmartine@uol.com.br|NULL|NULL|NULL|NULL
|TRANSBORTEC MAQUINAS E EQUIPAMENTOS LTDA - ME|19074567000130|NULL|ti@realaracatubense.com.br|18|97444789|NULL|NULL
|ALINE DE SOUZA PINTO - ME|10285644000127|NULL|valterapinto@gmail.com|11|34825312|NULL|NULL
|EDITORA TROFÉU LTDA|46399333000136|NULL|fernandofiguerola@terra.com.br|NULL|NULL|NULL|NULL
|J BEZERRA CAVALCANTE -ME|13732032000123|NULL|gestoaacessoria@hotmail.com|75|32543220|NULL|NULL
|ADRICOMEX IMPORTAÇÃO E EXPORTAÇÃO LTDA - ME|19235994000153|NULL|g-locks@g-locks.com|11|25972762|NULL|NULL
|ALTERNATIVA SOM E ACESSORIOS LTDA - ME|20165096000155|NULL|vendas_1@comixacessorios.com.br|NULL|NULL|NULL|NULL
|RAMOS CARROCERIAS LTDA ME|13312851000111|NULL|carroceriasdemaringa@bol.com.br|11|29194201|NULL|NULL
|O Doce Cheiro Industria de Cosméticos|01505063000162|NULL|deverson@docecheiro.ind.br|73|32915900|NULL|NULL
|SILVANETE DE OLIVEIRA SOUZA|19358707000100|NULL|silvenetesouza@hotmail.com|NULL|NULL|NULL|NULL
|CRISTIANE A. ATHOS DE OLIVEIRA MOVEIS ME|12906610000138|NULL|marcenariaathos@hotmail.com|NULL|NULL|NULL|NULL
|PADARIA E CONFEITARIA CONSELHEIRO FURTADO LTDA EPP|62925078000174|NULL|fiscal@ksassessoria.com.br|NULL|NULL|NULL|NULL
|LIFE CARGO TRANSPORTES E LOGISTICA LTDA|11835127000147|NULL|fernando@lifecargo.com.br|11|23822616|NULL|NULL
